,@BBCWorld_compound,@CBSNews_compound,@CNN_compound,@FoxNews_compound,@nytimes_compound,@BBCWorld_positive,@CBSNews_positive,@CNN_positive,@FoxNews_positive,@nytimes_positive,@BBCWorld,@CBSNews,@CNN,@FoxNews,@nytimes,@BBCWorld_neutral,@CBSNews_neutral,@CNN_neutral,@FoxNews_neutral,@nytimes_neutral,@BBCWorld_id,@CBSNews_id,@CNN_id,@FoxNews_id,@nytimes_id,@BBCWorld_timestamp,@CBSNews_timestamp,@CNN_timestamp,@FoxNews_timestamp,@nytimes_timestamp,@BBCWorld_fulltext,@CBSNews_fulltext,@CNN_fulltext,@FoxNews_fulltext,@nytimes_fulltext
225,-0.6705,-0.1697,-0.7391,0.0,0.5267,0.0,0.14,0.0,0.0,0.218,0.478,0.165,0.248,0.0,0.076,0.522,0.695,0.752,1.0,0.706,1026680517733830657,1027522451847237632,1027701333997092865,1027867151456190464,1027498245797367808,2018-08-07 04:04:44+00:00,2018-08-09 11:50:17+00:00,2018-08-09 23:41:06+00:00,2018-08-10 10:40:00+00:00,2018-08-09 10:14:06+00:00,Iran sanctions: Rouhani condemns US 'psychological warfare' https://t.co/psLO1HbV6j,"HEARTWARMING: Last year, Police Lt. Aaron Allan walked his son to the first day of kindergarten, then was killed in… https://t.co/jJ52YVol30","The US is the largest producer and exporter of tree nuts, but hefty retaliatory tariffs are threatening to take a b… https://t.co/Qx1h3EQrea",.@usairforce releases video of Sgt. John Chapman's final moments https://t.co/1pOfBjE43e @FoxFriendsFirst https://t.co/YuY9sfBrkq,"The internet trolls have won. Sorry, there's not much you can do. https://t.co/Cnjvzsdhpa https://t.co/OqleQRF7vJ"
226,-0.2732,0.0,0.0,0.0,0.4215,0.0,0.0,0.0,0.0,0.128,0.208,0.0,0.0,0.0,0.0,0.792,1.0,1.0,1.0,0.872,1026674529987448834,1027518395636490240,1027699976162369536,1027865892913176576,1027495470812332033,2018-08-07 03:40:57+00:00,2018-08-09 11:34:10+00:00,2018-08-09 23:35:42+00:00,2018-08-10 10:35:00+00:00,2018-08-09 10:03:04+00:00,Lombok quake: Rescuers search collapsed mosque for survivors https://t.co/dnFJzGaBSg,"RT @CBSThisMorning: ""I just spoke to Rudy Giuliani, the President’s lead attorney on this, and he now describes himself as more optimistic…","For 50 years, Boeing has built iconic aircraft under one gigantic roof at a site just north of Seattle. We got an e… https://t.co/Rb0amgTjyb",Kobach says he'll recuse himself from Kansas vote-counting process https://t.co/HFjUrLAysv,Israel and Hamas exchanged blows across the Gaza border as Egypt and the United Nations tried to broker a long-term… https://t.co/wiVuDx43na
227,0.0772,0.0,0.2144,0.0,0.0516,0.051,0.0,0.104,0.0,0.115,0.0,0.0,0.0,0.0,0.148,0.949,1.0,0.896,1.0,0.738,1026665341970198528,1027517574400147457,1027698825291546625,1027864637478510597,1027491190399266816,2018-08-07 03:04:26+00:00,2018-08-09 11:30:54+00:00,2018-08-09 23:31:08+00:00,2018-08-10 10:30:01+00:00,2018-08-09 09:46:04+00:00,RT @bbcdavideades: Robert Redford says he's retiring just before his 82nd birthday. Do you have a job that you want to stick at to such a r…,Army veteran claims he cracked code of infamous D.B. Cooper mystery https://t.co/uej3VF8VOR https://t.co/3Nz2xBbW9e,"Samsung just unveiled a cauldron-like smart speaker called the Galaxy Home, but it's entering a crowded category of… https://t.co/vgdQzuTgEF",John “JV” Venable: “I think the time is right.” https://t.co/KbUMogNr14 @FoxFriendsFirst https://t.co/A5UuXgCbA0,Paul Manafort is accused of laundering $18 million to pay for a lavish lifestyle in the United States. Here's how h… https://t.co/STv0TdX2tS
228,0.0,-0.7717,0.128,-0.34,-0.5574,0.0,0.0,0.118,0.0,0.0,0.0,0.325,0.096,0.124,0.153,1.0,0.675,0.786,0.876,0.847,1026658745001168896,1027509726219780098,1027696285871161344,1027864218236796928,1027487191465947137,2018-08-07 02:38:13+00:00,2018-08-09 10:59:43+00:00,2018-08-09 23:21:02+00:00,2018-08-10 10:28:21+00:00,2018-08-09 09:30:10+00:00,Texas student poses with alligator in graduation snaps https://t.co/GiN5E9TNBb,"Russia slams ""unacceptable"" new U.S. sanctions, Putin regime continues to deny any role in chemical weapon attack o… https://t.co/27YnOYcHnn","There is no rule that says special counsel Robert Mueller must end his investigation by September, as Trump lawyer… https://t.co/7LHRKLOfzw","A firefighter keeps watch on the Holy Fire burning in the Cleveland National Forest in Lake Elsinore, California. https://t.co/lUpMQdUG0w","The government of Puerto Rico has quietly acknowledged that in all likelihood more than 1,400 people died in the af… https://t.co/5RxE6WD0FA"
229,0.0,-0.5574,0.296,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.194,0.0,0.0,0.0,1.0,0.806,0.872,1.0,1.0,1026657350164389888,1027506485289537536,1027694941751918592,1027863376544837632,1027483395792756736,2018-08-07 02:32:41+00:00,2018-08-09 10:46:50+00:00,2018-08-09 23:15:42+00:00,2018-08-10 10:25:00+00:00,2018-08-09 09:15:05+00:00,Brazil closes border to Venezuela migrants https://t.co/QNzboZWthn,The first statewide investigation into abuses by Catholic priests will be released in Pennsylvania soon.… https://t.co/NFOJsA6AWJ,"Finally, Devin Nunes admits what his charade is all about | By Julian Zelizer via @CNNOpinion… https://t.co/Fos8QiBcwk","'Cal 3' proposal to divide California being pulled, billionaire backer says https://t.co/t8ad4t8G2g","RT @NYTObits: Richard Jarecki, who made more than $1 million after developing a system to beat roulette through painstaking observation, ha…"
230,-0.7906,0.0,0.2023,0.0,0.5574,0.0,0.0,0.114,0.0,0.246,0.318,0.0,0.0,0.0,0.11,0.682,1.0,0.886,1.0,0.644,1026582382214868997,1027504677330583553,1027694548649172992,1027862117938913280,1027479666930733056,2018-08-06 21:34:47+00:00,2018-08-09 10:39:39+00:00,2018-08-09 23:14:08+00:00,2018-08-10 10:20:00+00:00,2018-08-09 09:00:16+00:00,"Tanker truck explosion in northern Italy leaves two people dead and dozens injured https://t.co/nZwZdaSk8L

(Tap yo… https://t.co/lGQrHwzwG4",Florida authorities release interrogation video of Parkland shooter Nikolas Cruz https://t.co/Cr4QY2im8p https://t.co/6CXRPd6JG2,Spike Lee connects past to urgent present in 'BlacKkKlansman' | By CNN's Brian Lowry https://t.co/ivF73StwyQ https://t.co/PpBv2p0EUt,.@VP calls for Space Force to be established by 2020 https://t.co/KbUMogvPCu https://t.co/JyP2wZuCBO,"""It's discouraging that Boris seems to believe that he can win the party leadership by appearing as an anti-Muslim… https://t.co/qg6v5rwdwS"
231,0.4019,0.0,0.6486,0.4019,0.3182,0.278,0.0,0.249,0.153,0.119,0.0,0.0,0.0,0.0,0.0,0.722,1.0,0.751,0.847,0.881,1026581952940400641,1027504097052819456,1027692429250576385,1027861747523350528,1027475577538863104,2018-08-06 21:33:05+00:00,2018-08-09 10:37:21+00:00,2018-08-09 23:05:43+00:00,2018-08-10 10:18:32+00:00,2018-08-09 08:44:01+00:00,Letter from Africa: Did Mugabe's support backfire? https://t.co/6mIziQrp9c,AHEAD: @CBSThisMorning is in a Florida school district that will be short at least 100 teachers when classes begin.… https://t.co/zbmMwIAGyV,"Sharice Davids, an attorney and former professional mixed martial arts fighter, won the Democratic nomination for a… https://t.co/PiFli6nlRK",.@JoeBorelliNYC: “It doesn’t help anyone to have more and more people incarcerated in this country.”… https://t.co/pY1K673hzn,"Michelle Bachelet, a prominent women's rights advocate and the first woman to serve as Chile's president, has been… https://t.co/s896TUSJQp"
232,0.0,-0.6705,0.3612,-0.4019,0.5719,0.0,0.0,0.143,0.0,0.163,0.0,0.29,0.0,0.252,0.0,1.0,0.71,0.857,0.748,0.837,1026577428078944256,1027499733370253312,1027691260155326464,1027861480564248576,1027472317235036161,2018-08-06 21:15:06+00:00,2018-08-09 10:20:01+00:00,2018-08-09 23:01:04+00:00,2018-08-10 10:17:28+00:00,2018-08-09 08:31:04+00:00,Europe heatwave: High temperatures but respite expected https://t.co/VA3hzHaBH3,"Woman, baby girl killed as Israel responds to rocket salvo . https://t.co/jI0eCu9duZ https://t.co/0Tui8gPC63",Boeing’s CEO describes what it’s like negotiating with President Trump: “We speak the same language”… https://t.co/3jl0djt8ZJ,RT @FoxBusiness: USPS blames financial instability on government. https://t.co/rtPcifTqyE,"What’s the difference between a McDonald's Happy Meal and a box of Coco Pops?
Beyond the obvious, one can be advert… https://t.co/Y2sN7HiW6C"
233,0.0,0.0,0.4404,0.0,-0.4404,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.121,1.0,1.0,0.818,1.0,0.879,1026569173135249410,1027495471777046528,1027690411538694146,1027861435014164480,1027468031402885126,2018-08-06 20:42:18+00:00,2018-08-09 10:03:05+00:00,2018-08-09 22:57:42+00:00,2018-08-10 10:17:17+00:00,2018-08-09 08:14:02+00:00,Saudi Arabia suspends Toronto flights in row with Canada https://t.co/tDXwppazwm,Smoke from California wildfires now covers three quarters of the state https://t.co/x9b965BU8P,"President Trump's re-election team will sell ""Space Force"" merchandise to his supporters https://t.co/2ty68u9V70 https://t.co/Obrb96RrjN",RT @FoxBusiness: ‘Snapchat dysmorphia’ triggering young people to seek plastic surgery. https://t.co/icmaUjbwJD,"RT @amandahess: I wrote about the internet “mob,” and how that term serves to flatten online discourse: it equates genuine criticism with h…"
234,0.4939,0.0,0.5719,0.0,0.3612,0.198,0.0,0.15,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.802,1.0,0.85,1.0,0.889,1026568474674561025,1027491690943311873,1027689512128921600,1027860859840651264,1027465010883248128,2018-08-06 20:39:31+00:00,2018-08-09 09:48:03+00:00,2018-08-09 22:54:07+00:00,2018-08-10 10:15:00+00:00,2018-08-09 08:02:02+00:00,"👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭👫👬👭

People form a human chain to save swimmers caught in deadly rip current… https://t.co/JGWqwiqTst","Trayvon Martin's mother recalls opening ""Pandora's box"" of evidence 3 years after shooting https://t.co/bCTdQ84cQh https://t.co/97NXwn6VRE","RT @CNNSitRoom: Florida Democratic Sen. Bill Nelson, who's up for re-election this year in a state President Donald Trump won in 2016, said…",".@NFL preseason sees kneeling, raised fists, during national anthem https://t.co/ksUWxbyFle","Wine, tapas, dancing. In Spain, our 52 Places Traveler finds a tempo to match her own. ""I just felt like myself."" https://t.co/3MKvOz6Pve"
235,0.0,0.0,0.5994,0.0,-0.743,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.326,1.0,1.0,0.755,1.0,0.674,1026567061802299392,1027489815086948352,1027687736713641985,1027859856412364800,1027460755040481280,2018-08-06 20:33:54+00:00,2018-08-09 09:40:36+00:00,2018-08-09 22:47:04+00:00,2018-08-10 10:11:01+00:00,2018-08-09 07:45:07+00:00,Manafort trial: Star witness testifies against ex-Trump aide https://t.co/vgGhtjsq17,Shoes made from sugar aim for smaller carbon footprint https://t.co/jBDKHnx30O https://t.co/n4rJ9I2ivx,How beautiful design is keeping libraries relevant in the digital era https://t.co/m7KAX0L8HL https://t.co/a2ejFBgCpo,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/oQrR2uD0ol,"Argentina's Senate narrowly rejected a bill to legalize abortion, dealing a stinging defeat to a grass-roots moveme… https://t.co/jK3uR2at3x"
236,-0.8255,-0.296,-0.5574,0.0,0.2023,0.0,0.0,0.0,0.0,0.101,0.313,0.155,0.159,0.0,0.0,0.687,0.845,0.841,1.0,0.899,1026546006492508160,1027487774264438784,1027686480393785345,1027858343115669504,1027457474897616896,2018-08-06 19:10:14+00:00,2018-08-09 09:32:29+00:00,2018-08-09 22:42:05+00:00,2018-08-10 10:05:00+00:00,2018-08-09 07:32:05+00:00,"RT @VictoriaLIVE: ""It's so harmful and I don't think people quite understand the damage it does.""

Acid attack victim, Katie Gee, tells how…","Video shows Mollie Tibbetts, missing Iowa teen, day before she vanished https://t.co/dmiODF2hru https://t.co/icIWleS83A","An Arkansas police officer has been fired after telling a group of African-American men that ""you don't belong in m… https://t.co/AhFUrL8z91",Stock futures fall amid global financial concerns (via @FoxBusiness) https://t.co/3v7NprTaVi,"Tourism is an increasingly important part of Lombok's economy. The earthquakes, though, may have temporary disrupte… https://t.co/qIU0woNm28"
237,-0.4019,-0.6705,0.0,0.5216,-0.3182,0.0,0.0,0.0,0.144,0.0,0.197,0.29,0.0,0.0,0.133,0.803,0.71,1.0,0.856,0.867,1026516430743916544,1027486297169043461,1027685223386034176,1027857894648303616,1027453700674138114,2018-08-06 17:12:43+00:00,2018-08-09 09:26:37+00:00,2018-08-09 22:37:05+00:00,2018-08-10 10:03:13+00:00,2018-08-09 07:17:06+00:00,So-called 'IS Beatles' El Shafee Elsheikh and Alexanda Kotey dispute extradition https://t.co/hL0buQDXd1,"Woman, baby girl killed as Israel responds to rocket salvo https://t.co/yez5n947js https://t.co/DwDPYFeI8F","LIVE NOW: Anderson Cooper Full Circle, a daily interactive news show airing on Facebook Watch… https://t.co/llVKlbTdO0",RT @foxandfriends: TODAY! Join us on the plaza! @codyjohnson will perform LIVE! Fans should arrive by 6:30am/et! For more info: https://t.c…,"After the researchers studied a source of garnets in Thailand, evidence contradicted every standard geological expl… https://t.co/Jm89SLgTQb"
238,0.0,-0.8126,-0.3612,-0.25,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.226,0.167,0.196,1.0,0.619,0.774,0.833,0.804,1026515069629288452,1027484147386908672,1027684422194286593,1027857717170511872,1027450903698255873,2018-08-06 17:07:18+00:00,2018-08-09 09:18:05+00:00,2018-08-09 22:33:54+00:00,2018-08-10 10:02:31+00:00,2018-08-09 07:05:59+00:00,US to fully enforce reimposed Iran nuclear sanctions https://t.co/t5sfeiqDxe,"Are devastating wildfires a new normal? ""It's actually worse than that,"" climate scientist says… https://t.co/NbCZh48wuN",Investors have serious doubts about Elon Musk's plan to take Tesla private https://t.co/cfyhSR3PHb https://t.co/0HsYoLIXyA,Alabama School Resource Officer's Reluctant Back-to-School Photo Goes Viral https://t.co/5u8yV9zZL6 https://t.co/sNjSJ5yPZ1,Boris Johnson’s Critics See a Populist Calculation in ‘Burqa Storm’ https://t.co/u4nHDiSpUJ
239,-0.7351,0.4404,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.592,0.805,1.0,1.0,1.0,1026513177956286464,1027480370697134080,1027684162856255488,1027857087185936385,1027449928619098112,2018-08-06 16:59:47+00:00,2018-08-09 09:03:04+00:00,2018-08-09 22:32:52+00:00,2018-08-10 10:00:00+00:00,2018-08-09 07:02:06+00:00,Italy road crash near Foggia kills 12 African farm labourers https://t.co/T27g18bD86,2-year-old who overcame the odds and learned to walk inspires millions https://t.co/V58meMYgq1 https://t.co/yAO53xQmFh,"Tronc is reportedly gearing up for a sale, but executives won't say a word https://t.co/5182tZbK4S https://t.co/xYdllDtadb",TODAY: @codyjohnson performs LIVE as part of the @foxandfriends All-American Summer Concert Series. Tune in to Fox… https://t.co/KRZY3S0aP0,"Questions are swirling around Jaroslaw Kaczynski's health, the man who has steered Poland to the right. He has larg… https://t.co/xFNiH2HoGl"
240,0.0,-0.6486,0.4215,0.0,0.0258,0.0,0.0,0.167,0.0,0.112,0.0,0.202,0.0,0.0,0.107,1.0,0.798,0.833,1.0,0.78,1026511855525744640,1027476590626832386,1027683875449909248,1027854568074428417,1027442361973047296,2018-08-06 16:54:32+00:00,2018-08-09 08:48:03+00:00,2018-08-09 22:31:44+00:00,2018-08-10 09:50:00+00:00,2018-08-09 06:32:02+00:00,Dubai tourist racks up £36k in speeding fines in rented supercar https://t.co/FlGEilorcl,"Dead fetus found in plane toilet at LaGuardia Airport was left by pregnant teen, source says https://t.co/IjTLOdQ9jw https://t.co/zFaQWLeyAy","A powerful mudslide roared through the village of Grugnay, Switzerland, following storms in the area… https://t.co/P85kT9yVB0",.@VP Mike Pence unveils plans to launch Space Force by 2020 https://t.co/KbUMogNr14 @FoxFriendsFirst https://t.co/tjstpfbnvE,RT @cjchivers: stop please to look over the typically extraordinary and extraordinarily human photography of @TylerHicksPhoto and @dedecim.…
241,0.7506,-0.3182,0.0,0.0,0.7003,0.444,0.0,0.0,0.0,0.293,0.0,0.173,0.0,0.0,0.0,0.556,0.827,1.0,1.0,0.707,1026496042555068417,1027472822531248128,1027683863181578241,1027853309833605120,1027438277677277184,2018-08-06 15:51:42+00:00,2018-08-09 08:33:05+00:00,2018-08-09 22:31:41+00:00,2018-08-10 09:45:00+00:00,2018-08-09 06:15:48+00:00,Germany Wacken: Elderly men flee care home for festival https://t.co/tT0fHfja1S,15 states side with Nevada in drugmaker delay of execution https://t.co/R6ikGIRnD8 https://t.co/fUODUhQhYu,RT @CNNSitRoom: Rep. Garamendi says President Trump's tweets claiming environmental laws and water regulations in California are hampering…,.@usairforce releases video of Sgt. John Chapman's final moments https://t.co/IHj5ZVLwzO,“I’m going to say the dairy cow enjoys it. It’s like going to the spa.” https://t.co/6xUTd2yuTh
242,0.0,0.3612,0.4588,0.0516,-0.4939,0.0,0.255,0.176,0.13,0.0,0.0,0.092,0.0,0.0,0.348,1.0,0.654,0.824,0.87,0.652,1026495412939698176,1027469046948737024,1027682478461542406,1027851789427728384,1027433855790342144,2018-08-06 15:49:12+00:00,2018-08-09 08:18:04+00:00,2018-08-09 22:26:10+00:00,2018-08-10 09:38:57+00:00,2018-08-09 05:58:14+00:00,Police seek teen who robbed a boy's lemonade stand https://t.co/dYTE2GUhqk,"Former Colombian defense minister Juan Carlos Pinzon warns of security ""backslide"" https://t.co/W7WdfKbvP7 https://t.co/uNSNE3HaS3",Too cute? Colleges and courts are grappling with the role of companion animals https://t.co/aZhfsXILsm https://t.co/Mie1WqfEIa,.@WhiteHouse working on reducing sentences after roundtable @FoxFriendsFirst https://t.co/uakmMe3uiS,Argentina’s Senate Rejects Bill Legalizing Abortion https://t.co/7F3xsoXlFi
243,0.0,0.0,0.0,-0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,1.0,1.0,1.0,0.775,1.0,1026490035074465792,1027465272800755712,1027682197048905729,1027849535983370240,1027433235079294976,2018-08-06 15:27:50+00:00,2018-08-09 08:03:05+00:00,2018-08-09 22:25:03+00:00,2018-08-10 09:30:00+00:00,2018-08-09 05:55:46+00:00,"Tramspotting 🚋

https://t.co/uOUKuiBWmq https://t.co/WMA6AmM24J",UN chief taps former Chilean president as next human rights commissioner https://t.co/e7cZm0Adky https://t.co/lmYRFCTH8F,"LIVE NOW: Anderson Cooper Full Circle, a daily interactive news show airing on Facebook Watch… https://t.co/41uR1bMhnv",New photos show larger cracks in Miami bridge before deadly collapse. https://t.co/dWqdYZX64Y,Does Sacha Baron Cohen Understand Israel? https://t.co/Rs4UP6uXVl
244,-0.7351,-0.3818,0.3182,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.408,0.178,0.0,0.0,0.0,0.592,0.822,0.913,1.0,1.0,1026481451045462016,1027461491556052993,1027681316433735680,1027845508511875072,1027431518749249536,2018-08-06 14:53:43+00:00,2018-08-09 07:48:03+00:00,2018-08-09 22:21:33+00:00,2018-08-10 09:14:00+00:00,2018-08-09 05:48:57+00:00,Bologna crash: Tanker truck fireball kills two and injures dozens https://t.co/ywzrfpofBF,Why the endangered green sea turtle is losing its male population https://t.co/PdXKPazQUN https://t.co/Q2Ym2nHn8Q,"RT @CNNSitRoom: ""I don't believe for a moment that he's telling the truth about anything that he says. He is about as disreputable as is th…",Petition calls on Chick-fil-A to bring chain restaurants to U.S. military bases. https://t.co/OllWo9Yl8k,Elon Musk’s tweet about taking Tesla private will go down as one of the most unorthodox takeover bids ever. But did… https://t.co/5YAQOsRW80
